alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
2.78,0.359,2.44,3.55,1.6,-0.0023,Happy,Sad
2.76,0.363,2.55,3.55,1.59,-0.0243,Happy,Sad
2.72,0.368,2.54,3.67,1.67,-0.045,Happy,Sad
2.79,0.358,2.76,4.07,1.72,-0.0441,Happy,Sad
2.92,0.342,2.85,4.29,1.73,-0.0311,Happy,Sad
2.93,0.341,2.89,4.23,1.8,-0.0279,Happy,Sad
2.86,0.35,2.85,4.12,1.94,-0.0208,Happy,Sad
2.8,0.357,2.84,4.13,1.97,-0.0111,Happy,Sad
2.9,0.345,2.87,4.15,1.97,-0.00419,Happy,Sad
3.09,0.324,2.85,4.14,2,0.00672,Happy,Sad
3.09,0.324,2.79,4.13,1.94,0.0114,Happy,Sad
3.07,0.326,2.81,4.16,1.76,0.0113,Happy,Sad
3.27,0.306,2.77,4.33,1.76,0.00403,Happy,Sad
3.34,0.299,2.85,4.4,1.68,0.00257,Happy,Sad
3.33,0.3,2.72,4.19,1.64,-0.00123,Happy,Sad
3.35,0.298,2.64,4.06,1.62,-0.00627,Happy,Sad
3.37,0.297,2.61,4.07,1.34,-0.00889,Happy,Sad
3.36,0.297,2.63,4.08,1.29,-0.00725,Happy,Sad
3.36,0.297,2.84,4.07,1.54,-0.00572,Happy,Sad
3.3,0.303,2.8,4.06,1.55,-0.012,Happy,Sad
3.17,0.315,2.84,4.07,1.6,-0.0191,Happy,Sad
3.04,0.329,2.81,4.06,1.6,-0.0165,Happy,Sad
2.85,0.351,2.79,4.04,1.64,-0.00375,Happy,Sad
2.62,0.382,2.84,3.92,1.77,0.0341,Happy,Sad
2.42,0.412,2.74,3.7,1.87,0.0792,Happy,Sad
2.25,0.445,2.82,3.62,1.98,0.122,Happy,Sad
2.15,0.464,2.97,3.78,1.96,0.167,Happy,Sad
2.58,0.388,2.91,4.28,2.02,0.149,Happy,Sad
4.21,0.238,3.08,3.68,1.44,-0.00151,Happy,Calm
4.21,0.238,3.11,3.92,1.47,0.00116,Happy,Calm
4.2,0.238,3.11,4.35,1.54,0.0106,Happy,Calm
4.32,0.232,3.03,4.58,1.56,0.0193,Happy,Calm
4.43,0.226,3.01,4.57,1.56,0.0213,Happy,Calm
4.49,0.223,2.99,4.5,1.52,0.0205,Happy,Calm
4.56,0.219,2.95,4.5,1.51,0.0183,Happy,Calm
4.56,0.219,2.8,4.5,1.6,0.0174,Happy,Calm
4.58,0.218,2.8,4.48,1.77,0.0145,Happy,Calm
4.45,0.225,2.68,4.56,1.78,0.0108,Happy,Calm
4.31,0.232,2.67,4.64,1.92,0.0159,Happy,Calm
4.3,0.233,2.67,4.57,1.94,0.021,Happy,Calm
4.31,0.232,2.59,4.36,1.9,0.0197,Happy,Calm
4.21,0.238,2.53,4.09,1.88,0.014,Happy,Calm
4.02,0.249,2.49,3.96,1.9,0.00947,Happy,Calm
3.82,0.262,2.51,4.1,1.95,0.011,Happy,Calm
3.56,0.281,2.67,4.33,1.92,0.0103,Happy,Calm
3.47,0.288,2.66,4.42,1.9,0.0131,Happy,Calm
3.56,0.281,2.68,4.57,1.94,0.0334,Happy,Calm
3.56,0.281,2.55,4.65,1.82,0.0491,Happy,Calm
3.53,0.283,2.48,4.56,1.75,0.0554,Happy,Calm
3.46,0.289,2.58,4.53,1.64,0.0561,Happy,Calm
3.33,0.3,2.68,4.55,1.6,0.06,Happy,Calm
3.23,0.309,2.83,4.52,1.61,0.0722,Happy,Calm
3.21,0.311,2.86,4.47,1.62,0.0888,Happy,Calm
3.25,0.307,2.92,4.36,1.5,0.0947,Happy,Calm
3.33,0.3,2.91,4.14,1.58,0.0839,Happy,Calm
3.37,0.297,2.85,4,1.64,0.0775,Happy,Calm
3.17,0.315,3.13,3.92,1.67,0.0812,Happy,Calm
2.79,0.358,3.2,3.71,1.71,0.0714,Happy,Calm
2.84,0.352,3.18,3.85,1.64,0.0334,Happy,Calm
3.1,0.322,3.15,4.45,1.74,0.0126,Happy,Calm
3.14,0.319,3.12,4.75,1.81,0.00915,Happy,Calm
3.22,0.31,3.23,4.9,1.81,0.0111,Happy,Calm
3.37,0.297,3.18,5.05,1.9,0.015,Happy,Calm
3.41,0.293,3.25,5.21,2,0.0188,Happy,Calm
3.36,0.297,3.27,5.32,2.03,0.0169,Happy,Calm
3.46,0.289,3.38,5.34,2.14,0.02,Happy,Calm
3.63,0.275,3.35,5.52,2.22,0.0244,Happy,Calm
3.68,0.271,3.19,5.75,2.24,0.0278,Happy,Calm
3.67,0.273,3.12,5.83,2.2,0.0291,Happy,Calm
3.57,0.28,3.4,5.77,2.36,0.0426,Happy,Calm
3.52,0.284,3.53,5.63,2.83,0.0575,Happy,Calm
3.47,0.288,3.5,5.55,2.93,0.0509,Happy,Calm
3.52,0.284,3.43,5.48,2.97,0.0265,Happy,Calm
3.68,0.272,3.44,5.37,2.99,0.00747,Happy,Calm
3.72,0.269,3.51,5.27,3.04,0.00174,Happy,Calm
3.71,0.27,3.45,5.27,3.04,0.00002,Happy,Calm
3.58,0.279,3.42,5.19,3.08,-0.00558,Happy,Calm
3.44,0.291,3.56,4.84,3.08,-0.0144,Happy,Calm
3.55,0.282,3.61,5.09,3.13,-0.0118,Happy,Calm
3.61,0.277,3.59,5.58,3.23,-0.0106,Happy,Calm
3.58,0.279,3.45,5.78,3.15,-0.0167,Happy,Calm
3.56,0.281,3.41,5.83,3.08,-0.0231,Happy,Calm
3.6,0.278,3.42,5.92,3.08,-0.00844,Happy,Calm
3.54,0.283,3.42,6.09,3.06,0.0167,Happy,Calm
3.58,0.279,3.3,6.18,3.05,0.0426,Happy,Calm
3.64,0.275,3.27,6.19,2.95,0.0509,Happy,Calm
3.68,0.271,3.26,6.2,2.93,0.0439,Happy,Calm
3.71,0.269,3.3,6.21,2.81,0.0386,Happy,Calm
3.68,0.272,3.13,6.15,2.72,0.0295,Happy,Calm
3.67,0.273,3.1,5.91,2.71,0.0122,Happy,Calm
3.7,0.27,2.99,5.55,2.47,-0.00655,Happy,Calm
3.72,0.269,2.92,5.35,2.09,-0.0157,Happy,Calm
3.73,0.268,2.78,5.29,2.04,-0.0216,Happy,Calm
3.67,0.273,2.7,4.95,1.7,-0.0299,Happy,Calm
3.47,0.288,2.68,4.31,1.69,-0.0533,Happy,Calm
3.35,0.299,2.65,4.01,1.65,-0.0875,Happy,Calm
3.28,0.305,2.65,3.76,1.69,-0.103,Happy,Calm
3.14,0.318,2.58,3.4,1.74,-0.121,Happy,Calm
3.03,0.33,2.6,3.26,2.05,-0.148,Happy,Calm
2.89,0.346,2.72,3.47,1.96,-0.18,Happy,Calm
2.92,0.342,2.76,4.17,2.11,-0.12,Happy,Calm
3.39,0.295,2.94,5.24,2.19,-0.0311,Happy,Calm
3.7,0.27,2.99,5.75,2.24,-0.00943,Happy,Calm
3.72,0.269,3.04,5.86,2.31,-0.00807,Happy,Calm
3.76,0.266,3.12,5.9,2.32,-0.00415,Happy,Calm
3.85,0.26,3.17,5.9,2.57,0.00576,Happy,Calm
3.88,0.258,3.22,5.92,2.79,0.0119,Happy,Calm
3.89,0.257,3.16,5.97,2.82,0.0109,Happy,Calm
3.91,0.256,3.18,6.03,2.82,0.01,Happy,Calm
3.91,0.256,3.2,6.08,2.85,0.0124,Happy,Calm
3.97,0.252,3.26,6.14,2.88,0.00826,Happy,Calm
4.07,0.246,3.22,6.09,2.86,-0.00137,Happy,Calm
3.9,0.256,3.16,5.85,2.8,-0.0115,Happy,Calm
3.79,0.264,3.25,5.77,2.82,-0.017,Happy,Calm
3.86,0.259,3.17,5.85,2.77,-0.0115,Happy,Calm
4.08,0.245,3.15,5.95,2.72,-0.0109,Happy,Calm
4.11,0.243,3.13,5.98,2.47,-0.0185,Happy,Calm
4.11,0.243,3.23,5.96,2.33,-0.0203,Happy,Calm
4.1,0.244,3.24,5.94,2.25,-0.0172,Happy,Calm
4.08,0.245,3.17,5.88,2.1,-0.0172,Happy,Calm
4.08,0.245,3.21,5.8,2.02,-0.0162,Happy,Calm
4.02,0.249,3.28,5.59,1.94,-0.00988,Happy,Calm
3.76,0.266,3.31,5.31,1.84,-0.00235,Happy,Calm
3.57,0.28,3.28,5.11,1.83,0.000384,Happy,Calm
3.6,0.278,3.16,4.86,1.82,-0.00106,Happy,Calm
3.3,0.303,3.13,4.46,1.85,-0.0125,Happy,Calm
2.76,0.362,3.09,3.89,1.68,-0.00524,Happy,Calm
2.42,0.414,2.84,3.7,1.62,0.0227,Happy,Calm
2.54,0.394,2.8,3.81,1.71,-0.0233,Happy,Calm
2.59,0.386,2.8,3.7,1.73,-0.0624,Happy,Calm
2.62,0.382,2.78,3.66,1.71,-0.0789,Happy,Calm
2.66,0.375,2.45,3.7,1.76,-0.13,Happy,Calm
2.82,0.355,2.13,3.61,1.84,-0.176,Happy,Calm
3.04,0.329,2.12,3.43,2.04,-0.176,Happy,Calm
3.25,0.308,2.25,3.39,2.12,-0.167,Happy,Calm
3.33,0.3,2.84,3.04,1.85,-0.00913,Sad,Calm
3.25,0.307,2.82,2.83,1.94,-0.00501,Sad,Calm
3.19,0.313,2.77,3.09,1.91,-0.00612,Sad,Calm
3.13,0.319,2.52,3.12,1.87,-0.0197,Sad,Calm
2.94,0.341,2.47,3.1,2.06,-0.0359,Sad,Calm
2.61,0.383,2.48,3.6,2.09,-0.0211,Sad,Calm
2.44,0.411,2.48,4.47,2.73,0.0458,Sad,Calm
3,0.333,2.73,4.92,2.79,0.0326,Sad,Calm
4.08,0.245,2.67,6.04,2.8,0.00971,Sad,Calm
4.52,0.221,2.66,6.94,2.8,0.00544,Sad,Calm
4.64,0.215,2.72,7.27,2.83,0.00157,Sad,Calm
4.65,0.215,2.72,7.32,2.9,0.00142,Sad,Calm
4.66,0.215,2.9,7.33,2.91,0.00153,Sad,Calm
4.67,0.214,3.06,7.37,2.94,0.00142,Sad,Calm
4.66,0.214,3.13,7.4,2.96,0.00097,Sad,Calm
4.67,0.214,3.13,7.4,2.88,0.0011,Sad,Calm
4.67,0.214,3.21,7.38,2.77,0.00162,Sad,Calm
4.64,0.215,3.34,7.36,2.28,0.00315,Sad,Calm
4.46,0.224,3.26,7.34,2.18,0.00413,Sad,Calm
3.99,0.25,3.24,7.09,2.19,0.000188,Sad,Calm
3.2,0.312,3.29,6.46,2.14,-0.00785,Sad,Calm
3.1,0.322,3.27,5.8,2.13,-0.0124,Sad,Calm
3.11,0.322,3.29,5.49,2.07,-0.0177,Sad,Calm
3.1,0.322,3.27,5.32,1.99,-0.021,Sad,Calm
3.12,0.321,3.15,5.11,1.95,-0.0254,Sad,Calm
3.11,0.322,3.11,4.91,1.95,-0.0281,Sad,Calm
3.07,0.326,3.14,4.79,1.82,-0.0317,Sad,Calm
3.04,0.329,3.2,4.69,1.86,-0.0341,Sad,Calm
2.99,0.335,2.97,4.26,1.91,-0.0483,Sad,Calm
2.91,0.343,3.02,3.35,1.89,-0.0636,Sad,Calm
2.78,0.36,3.06,2.98,1.89,-0.051,Sad,Calm
2.39,0.418,3.03,2.79,1.87,-0.038,Sad,Calm
2.24,0.446,3.01,2.67,1.72,-0.0471,Sad,Calm
2.18,0.458,2.97,2.9,1.66,-0.0508,Sad,Calm
2.02,0.496,3.07,3.09,1.68,-0.0394,Sad,Calm
2.09,0.478,3.04,3.25,1.69,-0.0526,Sad,Calm
2.43,0.412,3.09,3.45,1.68,-0.0473,Sad,Calm
2.75,0.364,3.03,3.68,1.73,-0.0251,Sad,Calm
2.81,0.356,3.05,3.86,1.64,-0.0217,Sad,Calm
2.86,0.35,3.04,3.93,1.62,-0.0139,Sad,Calm
3,0.334,3.06,3.97,1.62,-0.00236,Sad,Calm
3.04,0.329,3.04,4.04,1.61,0.00226,Sad,Calm
3.04,0.329,3.02,4.09,1.63,0.016,Sad,Calm
3.01,0.333,3.01,4.07,1.66,0.0298,Sad,Calm
2.99,0.335,2.93,4.01,1.72,0.0287,Sad,Calm
3,0.334,2.84,3.87,1.73,0.0366,Sad,Calm
3.02,0.331,2.78,3.77,1.72,0.0564,Sad,Calm
2.92,0.342,2.79,3.64,1.74,0.0725,Sad,Calm
2.66,0.376,2.84,3.31,1.76,0.0774,Sad,Calm
2.71,0.37,3.13,3.44,2.08,0.0592,Sad,Calm
3.01,0.332,3.15,4.39,2.06,0.0523,Sad,Calm
3.13,0.32,3.11,4.86,2.09,0.0624,Sad,Calm
3.23,0.31,3.17,4.93,2.13,0.0715,Sad,Calm
3.35,0.298,3.21,4.91,2.16,0.0649,Sad,Calm
3.46,0.289,3.21,4.91,2.23,0.0571,Sad,Calm
3.5,0.286,3.26,4.92,2.23,0.054,Sad,Calm
3.46,0.289,3.28,4.92,2.2,0.0552,Sad,Calm
3.44,0.291,3.26,4.93,2.19,0.0525,Sad,Calm
3.52,0.284,3.2,4.97,2.16,0.0389,Sad,Calm
3.62,0.276,2.95,5.05,2.08,0.0288,Sad,Calm
3.57,0.28,2.7,4.98,1.76,0.0294,Sad,Calm
3.36,0.297,2.73,4.56,1.79,0.0222,Sad,Calm
3.19,0.313,2.65,3.92,2.03,0.000739,Sad,Calm
3.09,0.324,2.48,3.68,2.02,-0.0173,Sad,Calm
2.85,0.351,2.54,3.64,1.94,-0.0513,Sad,Calm
2.7,0.371,2.76,3.63,1.88,-0.0805,Sad,Calm
2.77,0.361,2.74,3.68,1.82,-0.0854,Sad,Calm
2.86,0.349,2.7,3.65,1.88,-0.072,Sad,Calm
2.82,0.355,2.66,3.63,1.89,-0.0572,Sad,Calm
2.55,0.392,2.73,3.46,1.98,-0.0422,Sad,Calm
2.31,0.432,2.75,3.03,2,-0.0495,Sad,Calm
2.33,0.429,2.7,2.8,2.19,-0.0271,Sad,Calm
2.28,0.439,2.74,2.79,2.16,-0.0115,Sad,Calm
2.27,0.44,2.72,3.19,2.05,-0.00936,Sad,Calm
2.28,0.438,2.7,3.52,2.14,0.00287,Sad,Calm
2.27,0.441,2.68,3.57,2.16,0.0216,Sad,Calm
2.15,0.465,2.31,3.52,2.12,0.051,Sad,Calm
1.95,0.513,2.3,3.54,2.2,0.0743,Sad,Calm
1.93,0.518,2.36,3.61,2.3,0.0642,Sad,Calm
1.98,0.506,2.39,3.62,2.34,0.0577,Sad,Calm
1.97,0.508,2.5,3.61,2.3,0.0735,Sad,Calm
2.09,0.479,2.44,3.7,2.28,0.0921,Sad,Calm
2.1,0.475,2.43,3.79,2.29,0.0958,Sad,Calm
2.14,0.466,2.36,3.78,2.27,0.0866,Sad,Calm
2.21,0.452,2.43,3.61,2.23,0.0717,Sad,Calm
2.33,0.429,2.54,3.5,2.18,0.0624,Sad,Calm
2.43,0.412,2.54,3.53,2.15,0.0471,Sad,Calm
2.43,0.411,2.51,3.5,2.16,0.0561,Sad,Calm
2.49,0.402,2.71,3.55,2.12,0.0994,Sad,Calm
2.72,0.368,2.79,3.71,2.06,0.129,Sad,Calm
2.97,0.337,2.73,3.88,2.03,0.0868,Sad,Calm
3.1,0.322,2.87,3.94,2.01,0.0496,Sad,Calm
3.22,0.311,3.1,4.01,1.96,0.0326,Sad,Calm
3.39,0.295,3.21,4.08,1.8,0.0221,Sad,Calm
3.6,0.278,3.22,4.1,1.84,0.0196,Sad,Calm
3.76,0.266,3.19,4.34,1.9,0.0218,Sad,Calm
3.82,0.262,3.18,4.67,1.99,0.0264,Sad,Calm
3.81,0.262,3.25,4.78,2.05,0.0274,Sad,Calm
3.85,0.26,3.28,4.77,2.08,0.0241,Sad,Calm
3.83,0.261,3.21,4.78,2.28,0.0199,Sad,Calm
3.76,0.266,3.24,4.78,2.62,0.0138,Sad,Calm
3.71,0.27,3.18,4.76,2.84,0.0134,Sad,Calm
3.63,0.275,3.02,4.73,2.82,0.019,Sad,Calm
3.56,0.281,2.92,4.67,2.94,0.0237,Sad,Calm
3.39,0.295,2.98,4.63,2.97,0.0332,Sad,Calm
3.04,0.329,3.01,4.56,2.97,0.0524,Sad,Calm
2.66,0.376,3.03,4.32,2.96,0.0568,Sad,Calm
3.77,0.265,3.06,5.23,2.6,0.0148,Sad,Sad
3.72,0.269,2.93,5.22,2.41,0.0124,Sad,Sad
3.66,0.273,2.88,5.22,2.41,0.016,Sad,Sad
3.64,0.275,2.97,5.19,2.57,0.0295,Sad,Sad
3.59,0.278,3.01,5.14,2.46,0.0403,Sad,Sad
3.49,0.286,3.21,5.13,2.67,0.0423,Sad,Sad
3.34,0.299,3.21,5.06,2.62,0.0427,Sad,Sad
3.18,0.315,3.21,4.86,2.6,0.057,Sad,Sad
3.13,0.319,3.11,4.91,2.5,0.0681,Sad,Sad
3.16,0.316,3.06,5.14,2.45,0.0585,Sad,Sad
3.17,0.315,3.07,5.26,2.62,0.0534,Sad,Sad
3.26,0.307,3.26,5.29,2.63,0.0403,Sad,Sad
3.37,0.297,3.25,5.33,2.64,0.0139,Sad,Sad
3.36,0.297,3.28,5.36,2.66,-0.00453,Sad,Sad
3.28,0.305,3.39,5.35,2.56,-0.0226,Sad,Sad
3.23,0.309,3.24,5.25,2.46,-0.0328,Sad,Sad
3.42,0.292,3.18,4.97,2.28,-0.0127,Sad,Sad
3.52,0.284,3.19,4.72,2.26,-0.00681,Sad,Sad
3.46,0.289,3.36,4.66,2.2,-0.0109,Sad,Sad
3.4,0.294,3.39,4.38,2.25,-0.0116,Sad,Sad
3.38,0.296,3.5,3.82,2.38,-0.00776,Sad,Sad
3.51,0.285,3.62,3.42,2.59,-0.00804,Sad,Sad
3.8,0.263,3.66,3.48,2.6,-0.00347,Sad,Sad
4.01,0.25,3.65,3.83,2.59,-0.000957,Sad,Sad
4.14,0.242,3.66,4.03,2.54,0.000491,Sad,Sad
4.17,0.24,3.54,4.04,2.38,0.00188,Sad,Sad
4.15,0.241,3.54,4.06,2.36,0.000921,Sad,Sad
4.08,0.245,3.55,4.09,2.36,-0.00725,Sad,Sad
4.12,0.243,3.45,4.13,2.36,-0.0128,Sad,Sad
4.18,0.239,3.38,4.13,2.35,-0.0126,Sad,Sad
4.2,0.238,3.51,4.22,2.4,-0.0136,Sad,Sad
4.22,0.237,3.38,4.28,1.91,-0.0117,Sad,Sad
4.25,0.235,3.07,4.34,1.63,-0.00915,Sad,Sad
4.07,0.246,3.01,4.28,1.6,-0.007,Sad,Sad
3.73,0.268,3.05,3.93,1.57,-0.00113,Sad,Sad
3.69,0.271,3.02,3.94,1.67,0.00815,Sad,Sad
3.75,0.267,2.98,4.2,1.73,0.0127,Sad,Sad
3.76,0.266,2.94,4.24,1.83,0.0128,Sad,Sad
3.71,0.269,2.95,4.23,1.96,0.0121,Sad,Sad
3.67,0.272,2.93,4.27,2.03,0.0122,Sad,Sad
3.67,0.273,3,4.27,2.14,0.0116,Sad,Sad
3.67,0.273,2.8,4.18,2.08,0.0102,Sad,Sad
3.49,0.286,2.82,4.17,2.08,0.00795,Sad,Sad
3.28,0.305,2.83,4.14,2.11,0.000883,Sad,Sad
3.24,0.309,2.77,4.09,2.52,0.0113,Sad,Sad
3.27,0.306,2.81,4.11,2.66,0.00799,Sad,Sad
3.16,0.316,2.95,3.88,2.66,-0.0145,Sad,Sad
3.15,0.317,2.98,3.78,2.67,-0.0272,Sad,Sad
3.08,0.325,2.94,3.88,2.66,-0.0245,Sad,Sad
2.92,0.342,2.91,3.93,2.56,-0.0115,Sad,Sad
2.74,0.365,2.87,3.89,2.48,0.00346,Sad,Sad
2.63,0.381,2.87,3.93,2.41,0.00918,Sad,Sad
2.63,0.38,3.01,3.95,2.43,0.0185,Sad,Sad
2.66,0.376,3.06,3.97,2.49,0.0194,Sad,Sad
2.63,0.38,3.05,3.95,2.51,0.0128,Sad,Sad
2.53,0.396,3.04,3.77,1.81,0.00637,Sad,Sad
2.27,0.44,3.06,3.74,1.81,0.00418,Sad,Sad
2.04,0.49,2.99,3.77,1.63,0.0199,Sad,Sad
2.05,0.488,3.02,3.65,1.81,0.00983,Sad,Sad
2.03,0.492,3.05,3.5,1.91,0.00432,Sad,Sad
2.32,0.431,3.05,3.85,2.02,0.00176,Sad,Sad
2.56,0.391,3.01,4.24,2.06,-0.0271,Sad,Sad
2.67,0.375,2.8,4.41,2.06,-0.0432,Sad,Sad
2.69,0.372,2.8,4.43,2.08,-0.0437,Sad,Sad
2.66,0.376,2.66,4.39,2.02,-0.0353,Sad,Sad
2.66,0.376,2.6,4.38,1.97,-0.0248,Sad,Sad
2.58,0.387,2.6,4.4,2.21,-0.0287,Sad,Sad
2.61,0.383,2.67,4.41,2.28,-0.0117,Sad,Sad
2.76,0.362,2.75,4.45,2.36,0.00884,Sad,Sad
2.91,0.343,2.77,4.5,2.25,0.00625,Sad,Sad
2.96,0.338,2.91,4.42,2.25,-0.00085,Sad,Sad
2.84,0.352,2.97,4.09,2.26,0.00516,Sad,Sad
2.72,0.367,3.04,3.61,2.28,0.0314,Sad,Sad
2.71,0.37,3.16,3.24,2.25,0.0554,Sad,Sad
2.78,0.36,3.28,3.13,2.21,0.0423,Sad,Sad
2.95,0.339,3.28,3.2,2.32,0.0049,Sad,Sad
3.07,0.326,3.32,3.47,2.37,-0.00635,Sad,Sad
3.12,0.32,3.3,3.57,2.33,-0.00418,Sad,Sad
3.17,0.316,3.32,3.47,2.25,-0.00414,Sad,Sad
3.08,0.325,3.36,3.3,2.2,-0.0111,Sad,Sad
3.19,0.314,3.31,3.4,2.11,-0.0268,Sad,Sad
3.39,0.295,3.33,3.67,2.04,-0.0353,Sad,Sad
3.44,0.291,3.35,3.88,2.01,-0.0448,Sad,Sad
3.45,0.289,3.37,4.09,2.01,-0.0532,Sad,Sad
3.44,0.291,3.26,4.28,2.13,-0.0591,Sad,Sad
3.39,0.295,3.17,4.42,2.02,-0.065,Sad,Sad
3.36,0.298,3.25,4.41,2.07,-0.0708,Sad,Sad
3.54,0.282,3.21,4.52,1.82,-0.0637,Sad,Sad
3.69,0.271,3.21,4.94,1.81,-0.0523,Sad,Sad
3.7,0.27,3.13,5.14,1.77,-0.0504,Sad,Sad
3.68,0.272,2.96,5.15,1.78,-0.0448,Sad,Sad
3.57,0.28,2.84,5.1,1.8,-0.0383,Sad,Sad
3.46,0.289,2.76,5.07,1.8,-0.0313,Sad,Sad
3.38,0.296,2.75,5.04,1.78,-0.0228,Sad,Sad
3.34,0.3,2.64,4.97,1.8,-0.0189,Sad,Sad
3.35,0.298,2.62,4.88,1.62,-0.0146,Sad,Sad
3.36,0.297,2.64,4.82,1.55,-0.00376,Sad,Sad
3.28,0.304,2.56,4.81,1.49,0.0157,Sad,Sad
2.98,0.335,2.57,4.52,1.48,0.0424,Sad,Sad
2.69,0.372,2.51,3.79,1.49,0.0422,Sad,Sad
2.56,0.39,2.66,3.39,1.52,0.019,Sad,Sad
2.42,0.413,2.7,3.56,1.47,0.0277,Sad,Sad
2.28,0.438,2.71,3.65,1.69,0.0296,Sad,Sad
2.39,0.419,2.69,3.6,1.84,0.0211,Sad,Sad
2.51,0.399,2.69,3.54,2.04,0.0333,Sad,Sad
2.49,0.402,2.68,3.52,2,0.036,Sad,Sad
2.81,0.356,2.85,4.09,2.51,-0.0516,Sad,Happy
2.8,0.358,2.87,4.23,2.58,-0.0472,Sad,Happy
2.83,0.354,2.87,4.72,2.63,-0.0123,Sad,Happy
2.84,0.352,2.94,5.06,2.51,0.0107,Sad,Happy
2.75,0.364,2.97,5.16,2.61,0.0204,Sad,Happy
2.68,0.373,3.06,5.15,2.78,0.000936,Sad,Happy
2.68,0.373,3.07,5.14,2.7,-0.0196,Sad,Happy
2.58,0.387,2.97,5.15,2.61,-0.0153,Sad,Happy
2.36,0.424,2.87,5.25,2.7,0.0149,Sad,Happy
2.27,0.44,3.05,5.57,2.7,0.0409,Sad,Happy
2.44,0.41,3.08,5.87,2.65,0.05,Sad,Happy
2.53,0.396,3.15,5.94,2.59,0.0676,Sad,Happy
2.99,0.335,3.34,5.89,2.61,0.0551,Sad,Happy
3.62,0.276,3.36,5.83,2.56,0.0469,Sad,Happy
3.8,0.263,3.23,5.86,2.58,0.0445,Sad,Happy
3.82,0.262,3.19,5.91,2.26,0.0473,Sad,Happy
3.85,0.26,3.12,5.92,2.22,0.0531,Sad,Happy
3.91,0.256,3.11,5.93,2.2,0.0583,Sad,Happy
3.98,0.251,3.13,6,2.19,0.0597,Sad,Happy
4.04,0.248,3.2,6.03,1.86,0.0568,Sad,Happy
4.03,0.248,3.22,5.87,1.73,0.0567,Sad,Happy
4.07,0.246,3.14,5.55,1.74,0.0479,Sad,Happy
4.08,0.245,3.02,5.4,1.72,0.0398,Sad,Happy
3.87,0.258,2.87,5.32,1.69,0.0383,Sad,Happy
3.55,0.282,2.94,5.16,1.55,0.04,Sad,Happy
3.39,0.295,2.94,4.98,1.52,0.0391,Sad,Happy
3.41,0.293,2.96,4.92,1.48,0.0339,Sad,Happy
3.37,0.297,2.92,4.9,1.57,0.0166,Sad,Happy
3.28,0.305,2.99,4.79,1.64,-0.0104,Sad,Happy
3.1,0.323,2.99,4.45,1.69,-0.031,Sad,Happy
3.03,0.33,2.7,4.12,1.77,-0.0359,Sad,Happy
2.99,0.334,2.77,4.05,1.83,-0.0352,Sad,Happy
2.81,0.356,2.88,4.08,1.85,-0.0319,Sad,Happy
2.66,0.377,2.91,4.06,1.86,-0.025,Sad,Happy
2.61,0.383,2.82,4.08,1.94,-0.0325,Sad,Happy
2.35,0.426,2.81,3.93,2.06,-0.0752,Sad,Happy
2.2,0.455,2.84,3.45,2.11,-0.121,Sad,Happy
2.23,0.448,2.95,3.04,2.13,-0.1,Sad,Happy
2.22,0.45,2.95,2.83,2.09,-0.068,Sad,Happy
2.27,0.44,2.96,2.73,2.14,-0.045,Sad,Happy
2.36,0.424,2.93,2.73,2.3,-0.0448,Sad,Happy
2.45,0.408,2.92,2.8,2.35,-0.0564,Sad,Happy
2.46,0.407,2.9,3.3,2.31,-0.0621,Sad,Happy
2.47,0.405,2.84,3.97,2.35,-0.0574,Sad,Happy
2.59,0.386,3.02,4.32,2.36,-0.0491,Sad,Happy
2.62,0.382,3.08,4.42,2.32,-0.056,Sad,Happy
2.74,0.365,3.05,4.48,2.25,-0.0702,Sad,Happy
2.81,0.356,3.13,4.53,2.23,-0.0736,Sad,Happy
2.77,0.361,3.04,4.57,2.18,-0.0772,Sad,Happy
2.62,0.382,3.01,4.59,2.14,-0.0991,Sad,Happy
2.54,0.393,2.99,4.62,2.08,-0.0717,Sad,Happy
2.67,0.374,3.13,4.72,1.78,-0.00915,Sad,Happy
2.7,0.37,3.07,4.83,1.7,0.0147,Sad,Happy
2.72,0.368,2.97,4.77,1.64,0.0229,Sad,Happy
2.84,0.352,2.95,4.49,1.48,0.0325,Sad,Happy
2.89,0.346,2.91,4.21,1.51,0.0447,Sad,Happy
2.95,0.339,2.94,4.08,1.61,0.0713,Sad,Happy
3.1,0.323,3.07,4.01,1.63,0.0908,Sad,Happy
3.34,0.3,3.02,3.95,1.68,0.0642,Sad,Happy
3.54,0.283,3,3.92,1.79,0.0391,Sad,Happy
3.64,0.274,3.08,3.92,1.83,0.0289,Sad,Happy
3.67,0.272,3.09,3.94,1.78,0.0231,Sad,Happy
3.65,0.274,3.1,3.9,1.81,0.0165,Sad,Happy
3.69,0.271,3.17,3.79,1.87,0.0133,Sad,Happy
3.67,0.272,3.16,3.66,1.86,0.00738,Sad,Happy
3.66,0.273,3.15,3.7,1.83,-0.00377,Sad,Happy
3.73,0.268,3.01,3.73,1.7,-0.0134,Sad,Happy
3.74,0.268,2.94,3.67,1.6,-0.0259,Sad,Happy
3.58,0.279,2.78,3.66,1.52,-0.0398,Sad,Happy
3.4,0.294,2.79,3.72,1.39,-0.0397,Sad,Happy
3.24,0.309,2.75,3.7,1.26,-0.0358,Sad,Happy
